id,enunciado
2011-30,"Um sistema de computador possui um mapa de memória de 4 Gbytes, usando endereçamento a byte e uma memória cache com organização de mapeamento direto. A cache tem capacidade de armazenar até 1.024 palavras de 32 bits provenientes do mapa de memória. Assuma que a cache sempre é escrita de forma atômica com quatro bytes vindos de um endereço de memória alinhado em uma fronteira de palavra de 32 bits, e que ela usa 1 bit de validade por linha de cache. \
Neste caso, as dimensões do rótulo (tag) da cache, do índice e o tamanho da cache são, respectivamente:"
2011-34,"Em linguagens orientadas a objetos, o polimorfismo refere-se à ligação tardia de uma chamada a uma ou várias implementações diferentes de um método em uma hierarquia de herança. \
Neste contexto, considere as seguintes classes descritas na Linguagem C++.
```
#include <iostream>
using namespace std;
class PosComp1 {
public:
  int Calcula()
  { return 1; };
};
class PosComp2 : public PosComp1 {
public:
  virtual int Calcula()
  { return 2; }
};
class PosComp3 : public PosComp2 {
public:
  int Calcula()
  { return 3; }
};
```
Se estas classes forem utilizadas a partir do programa a seguir 
```
int main() {
  int Result=0;
  PosComp1 *Objs[3];
  Objs[0] = new PosComp1();
  Objs[1] = new PosComp2();
  Objs[2] = new PosComp3();
  for (int i=0; i<3; i++)
    Result += Objs[i]->Calcula();
  cout << Result << endl;
  return 0;
}
```
a saída desse programa será:"
2011-37,"Em programas que utilizam grande quantidade de memória, a alocação deste recurso deve ser realizada com muito cuidado. Em algumas circunstâncias, o uso da memória pode ser otimizado com a utilização de registros variantes. Em linguagens como C, o registro variante é construído através de uma união disjuntiva.

Analise a declaração de tipo em C++, a seguir.
```
union PosCompType {
  char A[2];
  struct {
    char B;
    char C;
  };
};
```
Considere o código a seguir, que utiliza esse tipo.
```
int main() {
  PosCompType Dado;
  Dado.A[0] = ’a’;
  Dado.A[1] = ’b’;
  Dado.B = ’c’;
  Dado.C = ’d’;
  printf (""%c %c %c %c\n"", Dado.A[0],Dado.A[1],Dado.B,Dado.C);
  return 0;
}
```
A saída do código será:"
2011-39,"Considere a função desenvolvida na Linguagem C, a seguir.
```
char *Teste (char *s1, const char *s2)
{
  char *aux=s1;
  while (*s1) s1++;
  for (;(*s1 = *s2)!=’\0’;s1++,s2++);
  return aux;
}
```
O seu objetivo é:"
2011-42,"Ao medir o desempenho de um certo sistema, verificou-se que este passava muito tempo com a CPU ociosa e tinha um alto volume de acessos a disco. 

Assinale a alternativa que apresenta a solução traduzida na melhoria de desempenho desse sistema."
2011-43,"Um usuário digitou o valor 4 na entrada padrão, ao executar o programa em linguagem C++, a seguir.
```
#include <iostream>
using namespace std;
struct N {
  int A; int B;
  N *L;
};
int main()
{
  N *A, *B, *C;
  int n;
  cin >> n;
  for (int i=0; i<n; i++)
  if (!i) {
    C = new N;
    C->A = i;
    C->B = i+1;
    C->L = new N;
    C->L->A = i+1;
    C->L->B = i+1;
    C->L->L = NULL;
  } else {
    A = C;
    B = A->L;
    while (B) {
      if (A->B + B->B <= i) {
        A->L = new N;
        A->L->A = A->A + B->A;
        A->L->B = A->B + B->B;
        A->L->L = B;
      }end while
      A = B;
      B = B->L;
    }
  }
  A = C;
  while (A) {
    cout << A->A << ""/"" << A->B << "" "";
    A = A->L;
  }
}
```
O resultado obtido foi:"
2011-48,"Observe a função recursiva a seguir, desenvolvida na linguagem Pascal.
```
function Prova (N : integer) : integer;
begin
  if N = 0 then Prova := 0
  else Prova := N * 2 - 1 + Prova (N - 1);
end;
```
Considerando-se que essa função sempre será chamada com variável `N` contendo inteiros positivos, o seu valor de retorno será:"
2011-51,"Considere a relação a seguir, definida na linguagem SQL padrão.
```
CREATE TABLE EMPREGADO
(     CODIGO NUMBER(4) PRIMARY KEY,
      NOME VARCHAR2(10),
      SALARIO NUMBER(7,2)
)
```
Considere também as consultas (C1, C2, C3 e C4) a seguir, expressas na linguagem SQL. \
**C1:**
```
select NOME from EMPREGADO
where CODIGO in ((select CODIGO from EMPREGADO)
                  minus
                 (select E1.CODIGO from EMPREGADO E1, EMPREGADO E2
                  where E1.SALARIO < E2.SALARIO)
                 )
```
Obs: o operador minus realiza a operação de subtração entre relações. \
**C2:**
```
select NOME from EMPREGADO
where SALARIO = (select max(SALARIO) from EMPREGADO)
```
**C3:**
```
Select NOME from EMPREGADO
where SALARIO >= all (select SALARIO from EMPREGADO)
```
**C4:**
```
select NOME from EMPREGADO
where CODIGO in ( select E1.CODIGO from EMPREGADO E1, EMPREGADO E2
                  where E1.SALARIO > E2.SALARIO
                )
```
Com relação às consultas, assinale a alternativa correta."
2011-53,"Considere, a seguir, as escalas S1 e S2, de execução de transações (T).

**S1**
| T1         | T2         |
|------------|------------|
| Read (A)   |            |
| Write (A)  |            |
|            | Read (A)   |
|            | Write (A)  |
| Read (B)   |            |
| Write (B)  |            |
|            | Read (B)   |
|            | Write (B)  |

**S2**
| T1         | T2         | T3         |
|------------|------------|------------|
| Read (A)   |            |            |
|            | Write (A)  |            |
| Write (A)  |            |         
|            |            | Write (A)  |

Com base nessas informações, considere as afirmativas a seguir.

I. S2 é serializável no conflito.\
II. S1 é serializável no conflito.\
III. S1 é serializável na visão.\
IV. S2 é serializável na visão.

Assinale a alternativa correta."
2011-59,"Considere o algoritmo A* (A Estrela / A Star ) usado para a busca de uma trajetória (*pathfinding*), sendo aplicado sobre um mapa do tipo grade de ocupação, com custos de passagem associados a cada uma das células da grade e com a seguinte configuração de nodos listados no conjunto em aberto (*open-set*):
```
Nodo 1: g(1)=19; h(1)=6; L=6;  C=8
Nodo 2: g(2)=18; h(2)=4; L=7;  C=9
Nodo 3: g(3)=13; h(3)=5; L=5;  C=10
Nodo 4: g(4)=16; h(4)=3; L=9;  C=8
Nodo 5: g(5)=16; h(5)=3; L=10; C=7
```

onde “L” e “C” são a linha e coluna do respectivo nodo dentro da grade de ocupação.
A posição alvo a ser alcançada dentro da trajetória deste exemplo é definida pela linha e coluna L_Alvo=10 e C_Alvo=10, ou seja, a coordenada (10,10). “g(n)” representa o custo (gasto) do caminho percorrido e “h(n)” representa a estimativa heurística de custo até o alvo da célula em questão, sendo que “n” representa o número do nodo que identifica as células, e esta célula ocupa uma determinada posição (L,C) dentro da grade. 

Qual dos seguintes nodos será selecionado do conjunto em aberto como sendo o próximo nodo a ser avaliado, depois removido do conjunto de nodos em aberto (*open-set*) e colocado na lista de nodos já visitados (*closed-set*)?"
2012-21,"O algoritmo $ALGSORT$ ordena vetores de números inteiros distintos usando apenas comparações. Nesse algoritmo, a função $menor(V, i, j)$ retorna o índice $l$, tal que $V [l]$ é o menor número no vetor $V [i..j]$. O custo de tempo de pior caso de $menor(V, i, j)$ é igual a $j - i$ comparações. De forma similar, a função $maior(V, i, j)$ retorna um índice $g$, tal que $V [g]$ é o maior número no vetor $V [i..j]$, também com custo de execução de $j - i$ comparações no pior caso. Para ordenar o vetor $X[1..n]$, $ALGSORT(V, i, j)$ é chamado com os parâmetros, $V = X$, $i = 1$ e $j = n$.

```
ALGSORT (V,i,j);
(1) Se j-i=0 então retorne;
(2) Se j-i=1 então
       Se V[j] < V[i] então
           Troque(V[j],V[i]);
       Fim;
       retorne;
   Fim;
(3) l = menor(V,i,j);
(4) Troque(V[i],V[l]);
(5) g = maior(V,i,j);
(6) Troque(V[j],V[g]);
(7) ALGSORT (V,i+1,j-1);
```

A função que caracteriza o custo de tempo de pior caso, $T (n)$, para a chamada $ALGSORT (X, 1, n)$ é dada por:"
2012-22,"O algoritmo $ALGSORT$ ordena vetores de números inteiros distintos usando apenas comparações. Nesse algoritmo, a função $menor(V, i, j)$ retorna o índice $l$, tal que $V [l]$ é o menor número no vetor $V [i..j]$. O custo de tempo de pior caso de $menor(V, i, j)$ é igual a $j - i$ comparações. De forma similar, a função $maior(V, i, j)$ retorna um índice $g$, tal que $V [g]$ é o maior número no vetor $V [i..j]$, também com custo de execução de $j - i$ comparações no pior caso. Para ordenar o vetor $X[1..n]$, $ALGSORT(V, i, j)$ é chamado com os parâmetros, $V = X$, $i = 1$ e $j = n$.

```
ALGSORT (V,i,j);
(1) Se j-i=0 então retorne;
(2) Se j-i=1 então
       Se V[j] < V[i] então
           Troque(V[j],V[i]);
       Fim;
       retorne;
   Fim;
(3) l = menor(V,i,j);
(4) Troque(V[i],V[l]);
(5) g = maior(V,i,j);
(6) Troque(V[j],V[g]);
(7) ALGSORT (V,i+1,j-1);
```

Com relação ao projeto do algoritmo $ALGSORT$, assinale a alternativa correta."
2012-27,"Devido ao volume de informações produzido atualmente e, principalmente, à necessidade de proteger várias dessas informações, técnicas de criptografia têm sido desenvolvidas ou aprimoradas. Uma abordagem criptográfica bastante simples é aquela que consiste na substituição de determinados símbolos por outros. O programa, a seguir, desenvolvido na linguagem C, possui uma função que realiza a criptografia de uma determinada cadeia de caracteres (string), referenciada através de um ponteiro de `char`.

```
#include <stdio.h>
void Cripto (char *inout, int i) {
  char *sibl, c;
  while (*inout) {
    sibl = inout+1;
    if (!sibl)
      break;
    if (*inout >= ’A’ && *inout <= ’Z’)
      *inout += i;
    c = *sibl;
    *sibl = *inout;
    *inout = c;
    inout = sibl+1;
  }
}
```

```
int main() {
  char str[30];
  int i;
  scanf(""%s %d"", str, &i);
  Cripto(str, i);
  printf(""%s\n"", str);
  return 0;
}
```
Assinale a alternativa que apresenta, corretamente, o resultado desse programa quando ele for executado com a entrada a seguir.
```
PosCOMP2012x 3
```"
2012-28,"Nas linguagens de programação, uma questão importante é o escopo das declarações. Por exemplo, o escopo de uma declaração de `x` é a região do programa em que os usos de `x` se referem a essa declaração. Nesse sentido, a ligação de um nome a um escopo pode ser estática ou dinâmica. No programa C, a seguir, o identificador `x` é uma macro composta pela expressão `++y`. Por ser uma macro, a resolução de `x` não é realizada somente em termos do texto do programa.
```
#include<stdio.h>
#define x ++y int y = 2;
void M() { int y = 1; printf (""%d "", x); }
void N() { printf(""%d "", x); }
int main() {
  M();
  N();
  return 0;
}
```
Com base nessa execução, assinale a alternativa que apresenta, corretamente, a saída desse programa."
2012-29,"Um ponteiro é um elemento que proporciona maior controle sobre a memória do computador, principalmente por ser utilizado em conjunto com mecanismos de alocação dinâmica de memória. Dessa forma, o domínio sobre este tipo de dado é muito importante. O código, a seguir, foi escrito na linguagem C++ e trabalha com ponteiros e estruturas dinâmicas.
```
#include <iostream>
using namespace std;
struct No {
  int Dado; No* Prox;
};
int main()
{
  No *L, *i; int n;
  cin >> n;
  if (n == 0) L = NULL;
  else {
    L = new No;
    L->Dado = n--;
    L->Prox = NULL;
    for ( ; n > 0 ; ) {
      i = new No;
      i->Dado = n--;
      i->Prox = L;
      L = i;
    }
  }
  while (L != NULL) {
    cout << L->Dado << "" "";
    L = L->Prox;
  }
  return 0;
}
```
Se, durante a execução desse código, a variável `n` receber o valor 6, a saída do programa será:"
2012-31,"Um tipo especial de sub-rotina é aquela que contém, em sua descrição, uma ou mais chamadas a si mesma. Uma rotina dessa natureza é denominada recursiva. A função recursiva, a seguir, foi desenvolvida na *Linguagem C*.
```
int PosComp (int num, int f) {
  int aux1, aux2;
  if (num < f)
    return PosComp (num, f / 10);
  if (num) {
    aux1 = num / f;
    num = num % f;
    f = f / 10;
    aux2 = PosComp (num, f);
    return aux2 * 10 + aux1;
  }
  else return num;
}
```
Se for realizada uma chamada dessa função com o comando \
`printf (""%d\n"",PosComp(12345,10000));` \
o resultado apresentado no dispositivo de saída será:"
2012-32,"Em linguagens de programação declarativas, em especial aquelas que seguem o paradigma funcional, a lista é uma estrutura de dados fundamental. Uma lista representa coleções de objetos de um único tipo, sendo composta por dois elementos: a cabeça (*head*) e o corpo (*tail*), exceto quando está vazia. A cabeça é sempre o primeiro elemento e o corpo é uma lista com os elementos da lista original, excetuando-se o primeiro elemento. O programa Haskell, a seguir, apresenta uma função que utiliza essa estrutura de dados.
```
  poscomp :: [Int] -> [Int]
  poscomp [] = []
  poscomp [x] = [x]
  poscomp (a:b:c) | a > b = b : (a : poscomp c)
                  | otherwise = a : (b : poscomp c)
```
Uma chamada a esta função através da consulta
```
poscomp [5,3,4,5,2,1,2,3,4]
```
produzirá o resultado:"
2012-49,"O gerenciamento de memória virtual (MV) pressupõe a existência de tabelas de páginas e mecanismos para ranqueamento de páginas, além da existência do princípio da localidade.

Considerando que o algoritmo de MV, utilizado em um dado sistema, permite que as páginas envolvidas na operação de *swapping* sejam de conjuntos residentes diferentes, assinale a alternativa que apresenta, corretamente, o impacto disso sobre os processos em execução."
2012-50,"O projetista de um sistema operacional percebeu, após medições de desempenho, que o sistema apresentava problemas no acesso ao disco, com um tempo de espera médio bastante elevado.

Assinale a alternativa que apresenta, correta e respectivamente, uma causa plausível e sua solução."
2012-53,"Considere as tabelas, a seguir, criadas em um banco de dados relacional através da linguagem SQL.

```
CREATE TABLE Empregado
( ecod int PRIMARY KEY,
  nome varchar (32),
  salario number (7,2),
  dcod int FOREIGN KEY REFERENCES Departamento (dcod));
CREATE TABLE Departamento
( dcod int PRIMARY KEY,
  dnome varchar (12),
  chefe int FOREIGN KEY REFERENCES Empregado (ecod));
```

Sejam as consultas (C1, C2 e C3) também em SQL, a seguir.
```
C1. SELECT nome, salario FROM Empregado E, Departamento D
      WHERE E.dcod = D.dcod AND E.ecod = D.chefe;
C2. SELECT nome, salario FROM Empregado as E INNER JOIN Departamento as D
      ON E.dcod=D.dcod WHERE E.ecod = D.chefe;
C3. SELECT nome, salario FROM E.ecod = D.chefe;
```
Com relação às consultas, assinale a alternativa correta."
2012-55,"Suponha uma cena tridimensional composta apenas por duas esferas contidas no volume de visualização. Uma dessas esferas está completamente encoberta pela outra em relação à visão da câmera virtual que utiliza projeção paralela. 

Com base no enunciado e nos conhecimentos sobre o tema, assinale a alternativa correta."
2012-65,"Considere a gramática das expressões a seguir.

$$
\begin{align*}
& S \to E \$ \\
& E \to E + T \\
& E \to T \\
& T \to T * F \\
& T \to F \\
& F \to id \\
& F \to (E)
\end{align*}
$$

Sobre essa gramática, considere as afirmativas a seguir.

I. A gramática é LL(1). \
II. O operador $+$ possui uma precedência maior que o operador $*$. \
III. Não é possível construir um analisador descendente recursivo para a gramática. \
IV. Os terminais $$+ \, * \, ) \, \$ $$ pertencem ao conjunto FOLLOW de $F$. 

Assinale a alternativa correta."
2013-01,"Um determinado serviço pode ser realizado por dois programas distintos, $P_1$ e $P_2$, utilizando algoritmos diferentes. O usuário fornece aos programas um número natural $n \geq 1$ e os programas fornecem uma resposta. O tempo que o programa $P_1$ demora para responder é dado pela fórmula $T_1(n) = n^4$. Já o tempo de resposta do programa $P_2$ é calculado por $T_2(n) = 2^{n-1}$.

Em relação aos programas $P_1$ e $P_2$, assinale a alternativa correta:"
2013-30,"Considere o trecho de código em linguagem de programação C a seguir.
```
main()
  {
    int myCount = 0;
    while (myCount < 10)
    {
      printf(""%d"",myCount+1);
    }
    system(""pause"");
}
```
Assinale a alternativa que apresenta, corretamente, o que esse trecho de código fará ao ser executado."
2013-32,"Analise os trechos de código em linguagem de programação C a seguir.

**Trecho 1**
```
main()
{
  int mat[2][2] = {{1,2},{3,4}};
  int i,j;
  for (i=0;i<2;i++)
    for (j=0;j<2;j++)
    printf(""%d\n"",mat[i][j]);
  system(""pause"");
}
```

**Trecho 2**
```
main()
{
  int mat[2][2] = {{1,2},{3,4}};
  int *p = &mat[0][0];
  int i;
  for (i=0;i<4;i++)
    printf(""%d\n"",*(p+i));
  system(""pause"");
}
```
Com base nesses trechos, assinale a alternativa correta."
2013-49,"Um analista de suporte percebeu que o servidor de arquivos da empresa apresentava lentidão em determinados períodos do dia.

Assinale a alternativa que apresenta, correta e respectivamente, uma causa plausível e sua solução ótima."
2013-51,"Uma empresa de auditoria foi contratada para analisar o banco de dados do SUS (Sistema Único de Saúde). A primeira tarefa é encontrar os pares de médicos cadastrados que possuem o mesmo nome (homônimos) e números diferentes no CRM (Conselho Regional de Medicina) para verificar possíveis fraudes. Considere que a tabela que armazena os médicos possui o cadastro no CRM como chave primária e as seguintes colunas: nome, endereço, telefone, especialidade, datadeingresso. 

Assinale a alternativa que apresenta, corretamente, a consulta em SQL que busca os resultados ordenados pelo nome dos médicos."
2013-70,"Considere a gramática a seguir.
$$
\begin{align*}
& A \to a \\
& A \to C B A \\
& B \to \\
& B \to b \\
& C \to B \\
& C \to c
\end{align*}
$$
Sobre essa gramática, assinale a alternativa correta."
2014-03,"Acerca da posição relativa das retas $r$ e $s$ no espaço $\mathbb{R}^3$, com vetores diretores $\vec{r} = (1, 2, 3)$ e $\vec{s} = (0, 2, 3)$ passando, respectivamente, pelos pontos $(0, 0, 3)$ e $(1, 2, 0)$, assinale a alternativa correta."
2014-11,"Considere a expressão condicional de um trecho de código Pascal dado a seguir.
```
if (B or (A and not (A and B))) then
    F:= 0
else
    F:= 1;
```

Assinale a alternativa que apresenta, corretamente, a forma mais simples do termo antecedente da expressão condicional."
2014-21,"Considere o pseudocódigo a seguir.

```
    HUFFMAN(C)
(1) n = |C|
(2) Q = C
(3) for i=1 to n-1
(4)    alocar um novo nó z
(5)    z.esquerda = x = EXTRAIR_MIN(Q)
(6)    z.direita = y = EXTRAIR_MIN(Q)
(7)    z.freq = x.freq + y.freq
(8)    INSERIR(Q, z)
(9) return EXTRAIR_MIN(Q) //retorna a raiz da árvore
```

Sobre o pseudocódigo, é correto afirmar que é um algoritmo"
2014-22,"Considere o pseudocódigo a seguir.

```
    HUFFMAN(C)
(1) n = |C|
(2) Q = C
(3) for i=1 to n-1
(4)    alocar um novo nó z
(5)    z.esquerda = x = EXTRAIR_MIN(Q)
(6)    z.direita = y = EXTRAIR_MIN(Q)
(7)    z.freq = x.freq + y.freq
(8)    INSERIR(Q, z)
(9) return EXTRAIR_MIN(Q) //retorna a raiz da árvore
```
Sobre o comportamento assintótico desse pseudocódigo, é correto afirmar que sua complexidade é"
2014-30,"Considere o algoritmo a seguir.
```
Algoritmo
    declare valor, i, x, D, N, j, termo numérico;
    valor ← 1;
    i ← 2;
    x ← 2
    repita
        N ← x^i;
        j ← 1;
        D ← 2;
        repita
            D ← D * j;
            j ← j + 1;
            se j >= i então
                interrompa;
            fim_se
        fim_repita
        termo ← (-1)^(i+1) * N/D;
        valor ← valor + termo;
        i ← i + 1;
        se i > 5 então
            interrompa;
        fim_se
    fim_repita
    escreva “Valor =”, valor;
Fim Algoritmo.
```

Assinale a alternativa que apresenta, corretamente, o conteúdo da variável “valor” ao final da execução do algoritmo."
2014-33,"Considere o algoritmo, apresentado na forma de uma pseudolinguagem (Português Estruturado), a seguir. As variáveis N e Y devem assumir valores positivos.
```
Algoritmo
    declare N, X, Y, i numérico;
    leia N;
    leia Y;
    i ← 1;
    X ← Y / 2;
    repita
        X ← (X^2 + Y) / (2 * X);
        i ← i + 1;
        se i > N então
            interrompa;
        fim se
    fim repita
    escreva “X =”, X;
Fim Algoritmo.
```

Assinale a alternativa que apresenta, corretamente, a relação existente entre os valores das variáveis X e Y."
2014-38,"Considere o trecho de algoritmo, apresentado na forma de uma pseudolinguagem (Português Estruturado), a seguir. Assuma que no comando “`leia A, B, C, D;`” os valores lidos são, respectivamente, 12, 25, 96 e 15 e a função `RESTO (x,y)` apresenta o resto da divisão de `x` por `y`.
```
leia A, B, C, D;
resp ← 1;
i ← 2;
repita
    se (RESTO(A, i) = 0 ou RESTO(B, i) = 0 ou RESTO(C, i) = 0 ou RESTO(D, i) = 0) então
        resp ← resp * i;
        se (RESTO(A, i) = 0) então
            A ← A / i;
        fim se
        se (RESTO(B, i) = 0) então
            B ← B / i;
        fim se
        se (RESTO(C, i) = 0) então
            C ← C / i;
        fim se
        se (RESTO(D, i) = 0) então
            D ← D / i;
        fim se
    senão
        i ← i + 1;
    fim se

    se (A = 1 e B = 1 e C = 1 e D = 1) então
        interrompa;
    fim se
 fim repita
 escreva “Resposta =”, resp;
fim repita
```

Assinale a alternativa que apresenta, corretamente, o conteúdo da variável `resp`, impresso no comando “`escreva “Resposta =”, resp;`”."
2014-70,"Considere o trecho de código a seguir.
```
a := 0
b := a + 1
c := c + b
a := b * 2
```

Assinale a alternativa que apresenta, corretamente, as variáveis que estarão vivas no início do trecho desse código."
2015-04,"Considere a reta r, no espaço tridimensional, de equações paramétricas $x =1+ 3t$ , $y=-2+ 4t$ e $z =1-3t$, $ t \in\mathbb{R}$. O plano que é perpendicular à reta $r$ e passa pelo ponto $P(1, 2, 3)$ intersecta o plano $xOy$ segundo a seguinte reta:"
2015-26,"Analise o seguinte programa descrito na forma de pseudocódigo:

```
1. algoritmo
2. declare X[10], n, i, aux, flag numérico
3. para i ← 1 até 10 faça
4. leia X[i]
5. n ← 1
6. flag ← 1
7. enquanto (n \leq 10 E flag = 1) faça
8. inicio
9. flag ← 0
10. para i ← 1 até 9 faça
11. inicio
12. se (X[i] < X[i+1]) então
13. inicio
14. flag ← 1
15. aux ← X[i]
16. X[i] ← X[i+1]
17. X[i+1] ← aux
18. fim_se
19. fim_para
20. n ← n + 1
21. fim_enquanto
22. para i ← 1 até 10 faça
23. escreva X[i]
24. fim_algoritmo
```
Esse programa realiza a ordenação decrescente de um vetor de números inteiros, que implementa o algoritmo de"
2015-28,"Considere o seguinte código desenvolvido em Java.
```
public class Animal {
    int numeroPatas;
    public void fale (){};
}
public class Cao extends Animal {
    public void fale() {
       System.out.println (""au au"");
    }
}

public class Gato extends Animal {
    public void fale() {
        System.out.println (""miau"");
    }
}

public class GatoPersa extends Gato {
    public void fale() {
        System.out.println (""miauuuu"");
    }
}

public class Tigre extends Gato {
    public void fale() {
        super.fale();
        System.out.println (""rrrrrr"");
    }
}

public class Principal {
    public static void main(String[] args) {
        Gato gato = new GatoPersa();
        gato.fale();
        Cao cao = new Cao();
        cao.fale();
        Tigre tigre = new Tigre();
        tigre.fale();
    }
}
```
Ao executar o código, a saída impressa no console é:"
2015-30,"Considere o seguinte código em linguagem C.
```
int y = 12, z = -4, w = 0, x;
for (x = 0; x<9; x=x+3)
{
    while (w<3){
       y = z + w++;
    }
    if (x % 2 == 0)
      y = z + x;
    else
      y++;
    z++;
    printf (""x:%d y:%d z:%d \n"", x, y, z);
}
```
Ao executar o código, qual é a saída impressa na tela?"
2015-31,"Considere o código em linguagem C a seguir.
```
void funcao (float n) { }
main() {
long numero;
funcao (numero);
}
```
No referido código, a conversão implícita de tipos é um polimorfismo chamado"
2015-41,"Considere uma linguagem $ L $ e as classes de problemas $ \text{IP} $, $ \text{NP} $ e $ \text{coNP} $, esta última definida como $\text{coNP} = \{ L \in \text{NP} \mid \overline{L} \in \text{NP} \}$. A sequência de implicações lógicas a seguir corresponde a uma tentativa de prova do teorema 
""se $ L \in \text{IP} $ então $ L \in \text{coNP} $"":
$$
\begin{align*}
& L \in \text{IP} \underset{\text{I}}{\Rightarrow} \overline{L} \in \text{IP} \underset{\text{II}}{\Rightarrow} \overline{L} \in \text{INP} \\
& L \in \text{IP} \underset{\text{III}}{\Rightarrow} L \in \text{INP} \\
& L \in \text{INP} \text{ e } \overline{L} \in \text{INP} \underset{\text{IV}}{\Rightarrow} L \in \text{coNP}
\end{align*}
$$"
2015-45,"Em um sistema operacional multitarefa, três processos compartilham dois recursos. Cada um destes processos possui, no mínimo,"
2015-46,"Considere um cenário de um sistema operacional que implementa um sistema de arquivos com método de alocação de espaço em disco baseado na alocação encadeada, a exemplo do popular sistema de arquivos FAT ( file allocation table). Em um disco rígido com tamanho de setor igual a 512 bytes, criou-se uma partição e a formatou com esse sistema de arquivos usando 2048 bytes para o tamanho de blocos (clusters). Durante a escrita de dados em diferentes arquivos nessa partição, foi criado o arquivo ARQ.DAT que, após ter todos os seus dados armazenados, totalizou 1024 bytes de tamanho. Nesse cenário, o arquivo ARQ.DAT"
2015-49,"Analise o trecho de código em linguagem C a seguir.
```
A[12] = h + a[8]
```
Em linguagem MIPS, qual é o código de montagem correspondente?"
2015-50,"Um sistema operacional utiliza o algoritmo Buddy system em seu alocador de memória no espaço do usuário. Este alocador se inicia com um bloco de memória livre de 1024 bytes e utiliza um mapa de bits para controlar a quantidade e a posição da memória alocada. Cada bit no mapa representa uma unidade de alocação de 64 bytes. Neste cenário, considere que um processo, logo após ser criado, execute a seguinte sequência de operações:
```
ptr1=malloc(64);
ptr2=malloc(192);
ptr4=malloc(64);
free(ptr2);
free(ptr4);
ptr2=malloc(193);
```
Após a execução com sucesso da sequência de operações listadas, a configuração do mapa de bits é:"
2015-51,"Considere o esquema de banco de dados relacional para uma clínica médica, em que as chaves primárias estão sublinhadas: PACIENTE (CPF, Nome, Sexo, DataDeNascimento); MEDICO (CRM, Nome, Sexo); CONSULTA (CPF, DataHora, CRM, Sala); MEDICAMENTO (Codigo, Nome, PrincipioAtivo); e PRESCRICAO (CPF, DataHora, Codigo, Posologia). Os atributos CPF em CONSULTA, CRM em CONSULTA, (CPF, DataHora) em PRESCRICAO e Codigo em PRESCRICAO são chaves estrangeiras que referenciam, respectivamente, PACIENTE, MEDICO, CONSULTA e MEDICAMENTO. A expressão SQL pertinente à consulta “qual o nome dos medicamentos prescritos mais de uma vez, por um particular médico para um mesmo paciente, restrito às consultas em que médico e paciente possuem o mesmo nome?” é:"
2015-52,"Deadlock ocorre quando cada transação, em um conjunto de duas ou mais transações, está em estado de espera por algum item de dado, que está bloqueado por alguma outra transação no conjunto. Considere o seguinte cenário: há duas transações, T1 e T2, em que T1 está bloqueando o item de dado X e T2 necessita bloquear X. Um protocolo de tratamento de deadlock possui as seguintes características: é um protocolo de prevenção de deadlock; a decisão por qual transação abortar não considera o timestamp de T1 e T2; se T1 já estiver em estado de espera no momento em que T2 precisou bloquear X, T2 será abortada, caso contrário T2 entrará em estado de espera. Esse protocolo é denominado"
2016-01,"Uma empresa de logística e transporte rodoviário tem três tipos de caminhões (tipo 1, tipo 2 e tipo 3), sendo que cada caminhão tem capacidade para transportar equipamentos com 3 diferentes dimensões, conforme o número de unidades correspondente, de acordo com o que está descrito na tabela abaixo:
```

| Caminhão       | Dimensão A | Dimensão B | Dimensão C |
|----------------|------------|------------|------------|
|Caminhão tipo 1 |     1      |     0      |     1      |
|Caminhão tipo 2 |     2      |     2      |     1      |
|Caminhão tipo 3 |     1      |     1      |     2      |

```
A quantidade de caminhões carregados com a sua capacidade máxima que deve ser usada para transportar, respectivamente, 23 equipamentos com a dimensão A, 18 equipamentos com a dimensão B e 20 equipamentos com a dimensão C é:"
2016-30,"Assinale a alternativa que corresponde à saída do programa a seguir:
```

int i, x = 4, w = 9, q;
for (i = -1; i < 20; i+= 3){
   x++;
   for (q = 4; q < 11; q++){
       do {
           i += 3;
           w = sizeof(i);
           i = x + w;
           x = w + i;
       } while (x < 15);
    }
}
printf(""x: %d, i : %d"", x, i); 

```"
2016-38,"Assinale a alternativa correta a respeito do algoritmo em Java a seguir.

```

Set<Integer> numeros = new TreeSet<Integer>();
Random rand = new Random();
while (numeros.size() < 20){
    numeros.add(rand.nextInt(101));
}
System.out.println(""Números: "" + numeros);

```"
2016-41,"Considere a linguagem 
$$L = \{ ww \mid w \in \{a,b\}^+ \}
$$
sobre a construção e a eficiência de algoritmos para aceitar L sobre uma máquina de Turing padrão e assinale a alternativa correta."
2016-46,"Em um sistema computacional multiprocessado, onde o sistema operacional realiza escalonamento de tarefas do tipo preemptivo, três processos (P1, P2 e P3) compartilham recursos (R1, R2 e R3). Os processos P1 e P2 concorrem entre si ao acesso do recurso R1, enquanto P2 e P3 concorrem entre si ao acesso dos recursos R2 e R3. Os recursos R1 e R3 são preemptíveis, ou seja, podem sofrer preempção; R2 é um recurso não preemptível. Todos os três processos usam o mesmo mecanismo de exclusão mútua para garantir acesso exclusivo em suas seções críticas. Com base nesse cenário, é correto afirmar que:"
